Unnamed: 0,artist_song,song_x,artist_x,genre,lyric,like,year_x,artist_y,song_y,key,camelot,bpm,duration,popularity,energy,danceability,happiness,acousticness,instrumentalness,liveness,speechiness,loudness,year_y,target
100,V.O.S 제자리 걸음,제자리 걸음,V.O.S,발라드,죽도록 힘겨워도 몸서리치게 외로워도 너를 그리워하지 않는 게 더 쓸쓸한 일인데 늘 니 생각 하나에 살고 하룰 다 써도 모자라서 다음날도 그다음 날에도 더해가는 그리움에 또 하루가 흘러 또 한 달이 흘러 일 년이라는 시간이 흘러 자꾸만 느는 거짓말 같은 날이 날 반기지만 천 걸음을 가도 만 걸음을 걸어도 난 언제나 제자리 걸음 떠나고 싶어도 못 떠나 니가 와줄까 봐 니 소리에 심장이 멎고 너의 미소에 몸이 굳어 사랑한다 너를 사랑한다 입술도 채 떼기 전에 또 하루가 흘러 또 한 달이 흘러 일 년이라는 시간이 흘러 자꾸만 느는 거짓말 같은 날이 날 반기지만 천 걸음을 가도 만 걸음을 걸어도 난 언제나 제자리 걸음 떠나고 싶어도 못 떠나 니가 와줄까 봐 Always be there 왜 항상 사랑은 받는 너에겐 관대한 거니 이렇게 널 잊지 못한 내 앞에선 눈물 나게 하면서 I'll be here for you forever 내 맘이 널 불러 또 이렇게 불러 네게 닿지 못해도 널 불러 잊는 것보다 아픈 게 나은 거라 난 믿으니까 안 돌아와도 돼 날 사랑 안 해도 돼 넌 내 안에 제자리 걸음 보내고 싶어도 못 보내 널 사랑하니까,"15,690",2021,V.O.S,제자리 걸음,C Major,8B,113,3:42,41,86,58.0,40,50.0,0.0,12.0,4.0,-2 dB,2021.0,0
101,죠지 고칠게,고칠게,죠지,발라드,요즘 너무나 네가 낯설게 느껴져 어제는 전화도 한 번 없었지 어디니 밥은 먹었냐고 묻는 상냥한 네 말 기다렸는데 아무 말도 없는 너를 보며 느껴 내가 알던 니가 맞는 건지 다른 사람 네게 생긴 건지 이제 더 이상 날 사랑하지 않니 우리 이별인 거니 왜 내가 싫어졌는지 내게 말해줄 순 없니 자꾸만 전화해서 귀찮아진 거니 아직도 난 너를 사랑하고 있는데 난 어떡해 난 어떡해 내가 뭘 잘못한 건지 왜 내가 싫증 나는지 뭘 내가 잘못하고 있는 거라면 말해줄래 네가 말하는 그 모습처럼 고칠게 다 고칠게 떠나지 마 나는 아직도 니가 내 것만 같은데 오늘도 네게 전화를 걸어서 잘 자라 오늘 밤 꿈에서 보잔 달콤한 말 해줄 것 같은데 왜 내가 싫어졌는지 내게 말해줄 순 없니 자꾸만 전화해서 귀찮아진 거니 아직도 난 너를 사랑하고 있는데 난 어떡해 난 어떡해 내가 뭘 잘못한 건지 왜 내가 싫증 났는지 뭘 내가 잘못하고 있는 거라면 말해줄래 니가 말하는 그 모습처럼 고칠게 다 고칠게 왜 그리 차가운 건지 예전에 니가 맞는지 너 전에 만나던 그 사람 때문이니 말해줄래 니가 만나는 그 사람처럼 고칠게 다 고칠게 떠나지 마,"46,808",2021,george,I'll change,A♭ Major,4B,67,4:13,40,29,36.0,33,83.0,0.0,12.0,3.0,-8 dB,2021.0,0
102,10CM 고백,고백,10CM,록/메탈,중2때까지 늘 첫째 줄에 겨우 160 이 됐을 무렵 쓸만한 녀석들은 모두 다 이미 첫사랑 진행 중 정말 듣고 싶었던 말이야 물론 2년전 일이지만 기뻐야하는 게 당연한데 내 기분은 그게 아냐 하지만 미안해 이 넓은 가슴에 묻혀 다른 누구를 생각했었어 미안해 너의 손을 잡고 걸을 때에도 떠올렸었어 그 사람을 널 좋아하면 좋아할수록 상처 입은 날들이 더 많아 모두가 즐거운 한 때에도 나는 늘 그곳에 없어 정말 미안한 일을 한걸까 나쁘진 않았었지만 친구인 채 였다면 오히려 즐거웠을 것만 같아 하지만 미안해 네 넓은 가슴에 묻혀 다른 누구를 생각했었어 미안해 너의 손을 잡고 걸을 때에도 떠올랐었어 그 사람이 하지만 미안해 이 넓은 가슴에 묻혀 다른 누구를 생각했었어 미안해 너의 손을 잡고 걸을 때에도 떠올렸었어 그 사람을 중2때까지 늘 첫째 줄에 겨우 160 이 됐을 무렵 쓸만한 녀석들은 모두 다 이미 첫사랑 진행 중,"184,619",2021,10CM,Go Back,C# Major,3B,163,4:14,37,34,39.0,33,50.0,0.0,11.0,3.0,-4 dB,2021.0,0
103,장민호 사는 게 그런 거지,사는 게 그런 거지,장민호,성인가요/트로트,빛나는 꿈을 안고 세상 위에 나섰건만 늦은 퇴근 차창에 기대어 피곤한 눈 감아본다 오늘을 산다는 것 고달프고 외로운 일 힘들어도 힘들다 못 하고 무얼 위해 달려가나 사는 게 그런 거지 맘대로 되진 않아 어떤 날은 무너졌다가 어떤 날은 웃었다가 사는 게 그런 거지 쉬운 게 하나 없어 세상살이란 게 그런 거더라 인생은 그런 거지 세상을 산다는 것 두렵고도 설레는 일 알 수 없는 내일의 끝에는 무엇이 날 기다리나 사는 게 그런 거지 맘대로 되진 않아 어떤 날은 무너졌다가 어떤 날은 웃었다가 사는 게 그런 거지 쉬운 게 하나 없어 세상살이란 게 그런 거더라 사는 게 힘겨워도 그래도 살아야지 이런 나를 믿고 기다린 내 사람이 있으니까 사는 게 그런 거지 그래서 사는 거지 다시 살게 하는 힘이 되더라 사랑은 그런 거지,"13,416",2021,Jang Minho,That's Life,C Minor,5A,128,3:14,16,65,55.0,55,34.0,0.0,21.0,3.0,-4 dB,2021.0,0
104,Weeekly (위클리) Holiday Party,Holiday Party,Weeekly (위클리),댄스,시계는 멈춰 둘게 폰도 좀 꺼줄래 이 세상엔 없는 놀이터처럼 우리만의 재미난 파티를 열어 초대는 내가 할게 준비는 누가 할래 대신 약속 꼭 아무도 몰래 알록달록 케이크 없인 No way 일주일 내내 꿈꿔온 이 순간 비밀스런 파티를 즐길 Chance Holiday 어서 모여 여기 모여 Pit a pat 두근거려 맘이 떨려 Party game 밤새 시끌벅적 맘껏 놀아 Until the morning Holiday 파티를 열어 휴일처럼 Pit a pat 아주 발칙하게 춤춰 Party game 밤새 시끌벅적 맘껏 놀아 Until the morning 낙서 같은 Wishlist 마음대로 꾸민 Agit 걱정 따윈 Stop 눈치도 보지 마 너와 나 우리만 아니까 엉망진창 규칙 따윈 Break it 망설이다 후회할 땐 Too late 뭐 어때 It's all right It's all right I'm all right 하고픈 대로 해 설렘 속에 상상한 이 공간 장난스런 파티를 즐길 Chance Holiday 어서 모여 여기 모여 Pit a pat 두근거려 맘이 떨려 Party game 밤새 시끌벅적 맘껏 놀아 Until the morning Holiday 파티를 열어 휴일처럼 Pit a pat 아주 발칙하게 춤춰 Party game 밤새 시끌벅적 맘껏 놀아 Until the morning 월화수목금토일까지 다 Party time 달콤한 캔디를 깨문 듯이 Feel so high 지루한 날들도 여기라면 휴일이야 월화수목금토일까지 다 Party time 짜릿한 소다를 마신 듯이 Feel so high 따분한 날들도 함께라면 휴일이야 Holiday 어서 모여 여기 모여 Pit a pat 두근거려 맘이 떨려 Party game 밤새 시끌벅적 맘껏 놀아 Until the morning Holiday 파틸 열어 휴일처럼 Pit a pat 고민할 필요 없이 아주 발칙하게 춤춰 Party game 밤새 시끌벅적 맘껏 놀아 Until the morning Oh my gosh 한 번도 느껴 본 적 없는 이 느낌 소리 높여 함께 외쳐 How you feel 밤새 시끌벅적 맘껏 놀아 Until the morning Holiday 파티를 열어 휴일처럼 Pit a pat 아주 발칙하게 춤춰 Party game 밤새 시끌벅적 맘껏 놀아 Until the morning Holiday,"8,001",2021,Weeekly,Holiday Party,G Major,9B,88,3:09,41,72,83.0,42,1.0,0.0,3.0,5.0,-4 dB,2021.0,0
105,기리보이 그땐 어렸으니까,그땐 어렸으니까,기리보이,랩/힙합,좋은 풍경을 보는 걸 좋아하는 걸 이해 못 한 난 너에게 지루한 티를 팍팍 가자고 졸랐다 부대찌개에 라면을 넣는 걸 선호하는 널 이해 못 한 난 순간 욱해서 얼굴이 시뻘게지고 숨기지도 못했다 정말 유치했다 그땐 어렸으니까 한 번만 봐주라 멀었으니까 널 향한 마음 철이 없었죠 지금은 잘할 수 있어 돌아와 주겠니 귀찮다는 말을 했어 당연히 넌 화가 났고 사람들이 많은 공원 거리에서 소리 질러 그땐 너의 말보다 창피한 게 먼저였고 수군대는 사람들의 소린 너의 화보다 컸어 빨리 여길 벗어나려고만 했었지 사실은 오래 서있어서 알이 배겼지 너도 너대로 짜증이 나있었겠지만 나도 나대로 그럴 만한 이유가 있었어 그걸 처음부터 말하자면 너무 구차해서 그냥 아무 말도 없이 참고 있었던 거야 폭발 직전 나의 상태는 나만 알고 있고 터져버렸을 때 너는 도망가고 있어 아 그건 나의 어린 날의 불장난 난 애꿎은 이불을 차 그땐 어렸으니까 한 번만 봐주라 멀었으니까 널 향한 마음 철이 없었죠 지금은 잘할 수 있어 돌아와 주겠니 그러니까 화를 내지 않았던 게 미안해 그럴 거면 끝까지 참지 못해 미안해 대화는 우리 둘을 이루었던 내가 할 수 있던 가장 어른스러운 행동이었었던 걸 그때는 너무 잼민이었었지 화가 나면 잠수함에 내 몸을 맡겼지 난 아직 애처럼 굴어 그래 마지막으로 다시 돌아와 달라면서 막 떼쓰고 울어 그땐 어렸으니까 한 번만 봐주라 멀었으니까 널 향한 마음 철이 없었죠 지금은 잘할 수 있어 돌아와 주겠니,"174,405",2021,GIRIBOY,Because I Was Young,B Major,1B,176,3:16,26,41,68.0,74,57.0,0.0,7.0,19.0,-6 dB,2021.0,0
106,"펀치 (Punch), 매드클라운 보고 싶단 말이야",보고 싶단 말이야,펀치 (Punch),R&B/Soul,나의 별이 되어 줘 나의 빛이 되어 줘 세상 그 어디라도 널 찾도록 다시 나를 안아 줘 나에게 돌아와 줘 왜 날 아프게 하니 너뿐인 날 아이야이야 잊기 좋은 이름 따위가 어딨어 그런 아름다운 이별 따위가 어딨어 더 차갑게 말해 봐 넌 그 예쁜 입술로 변한 낯선 얼굴로 넌 이제 날 완전 다른 이름으로 불러 바보처럼 지켜보다 아주 잠깐 잊어보다 그리워 사진 뒤져보다 수백 번 너를 지워 다시 또다시 또다시 널 잊어보려 해 근데 다시 또다시 또다시 밤이 되면 왜 비 오는 거리에서 너와 난 헤어졌어 sometimes I cry sometimes I hide sometimes I lie to myself 괜찮아 나의 별이 되어 줘 나의 빛이 되어 줘 세상 그 어디라도 널 찾도록 슬픈 나의 밤이야 보고 싶단 말이야 외로워진 내 맘을 꼭 안아 줘 아이야이야 에에에에에에에에 속상하지 애쓸수록 더 멀어지는 게 그러지 말아야지 하면서 그저 나 걸어가는데 술 올라오면 점점 넌 멀어지네 다 큰 남자 놈이 제대로 못 걸어서 넘어지네 넌 어때 when you look back 지긋지긋해 뭐 어때 결국 끝엔 아파 다 비슷비슷해 하지만 이 미칠 듯한 아픔은 절대 익숙해지질 않네 너가 없는 밤엔 눈물만 흘러내려 상처만 깊게 패여 sometimes I cry sometimes I hide sometimes I lie to myself 괜찮아 나의 별이 되어 줘 나의 빛이 되어 줘 세상 그 어디라도 널 찾도록 슬픈 나의 밤이야 보고 싶단 말이야 외로워진 내 맘을 꼭 안아 줘 아이야이야 이렇게 왜 날 울려 가슴 아프게 너만을 사랑한 날 왜 몰라 너는 왜 몰라 난 참 바보 같아 너만 바라보고 너만 기다리고 있잖아 떠나간단 말이야 날 잊겠단 말이야 왜 날 아프게 하니 너뿐인 날 어둠이 가기 전에 눈물 마르기 전에 기다리는 내게로 돌아와 줘 아이야이야,"54,485",2021,"Punch, Mad Clown",I Miss You,G Major,9B,159,3:47,29,77,33.0,32,49.0,0.0,17.0,17.0,-4 dB,2021.0,0
107,산들 그대 한 사람,그대 한 사람 (낮에 뜨는 달 X 산들),산들,발라드,손을 뻗으면 닿을 수 있게 그대 내게 멀리 가지 마세요 누굴 찾고 있나요 그대만 기다리는 사람 여기에 여기 있는데 내가 지켜줄 사람 나만 바라볼 사람 저 달을 보며 매일 기도해요 날 사랑하는 오직 한 사람 사랑해요 그대 한 사람 사랑해요 그대 한 사람 내가 미칠 듯이 사랑했던 단 한 사람 하늘에서 비가 내리고 달이 뜨면 그대 올까요 내 모든 걸 다 가져간 한 사람 그댈 찾을 때까지 계속 걸어와 줘요 내가 그대만의 빛이 될게요 내가 지켜줄 사람 나만 바라볼 사람 저 달을 보며 매일 기도해요 날 사랑하는 오직 한 사람 사랑해요 그대 한 사람 사랑해요 그대 한 사람 내가 미칠 듯이 사랑했던 단 한 사람 하늘에서 비가 내리고 달이 뜨면 그대 올까요 내 모든 걸 다 가져간 한 사람 들리나요 그대 내 목소리 들리나요 그대 숨결 그대 향기 다 모두 그대론데 왜 날 못 봐요 우리 사랑했던 처음부터 시작할래요 내가 그대 빛이 돼 주고 내가 그대 달이 돼 주면 그땐 그대 한번 볼 수 있을까요 내게 하나뿐인 그대 한 사람,"22,342",2021,Sandeul,The One And Only You (The Moon during the Day X SANDEUL),D Major,10B,134,4:01,27,43,36.0,11,58.0,0.0,12.0,5.0,-7 dB,2021.0,0
108,안예은 창귀,창귀,안예은,"발라드, 인디음악",게 누구인가 가까이 와보시게 옳지 조금만 더 그래 얼씨구 좋다 겁 없이 밤길을 거니는 나그네여 내 말 좀 들어보오 나뭇잎 동동 띄운 물 한 잔 마시며 잠시 쉬어 가오 나무아미타불 신령님이 보우하사 나무아미타불 신령님이 나는 올해로 스물하나가 된 청년인데 범을 잡는다 거드럭대다가 목숨을 잃었소만 이대로는 달상하여 황천을 건널 수 없어 옳다구나 당신이 나를 도와주시게 얼씨구 좋다 어절씨구 좋다 그대 나와 함께 어깨춤을 덩실 더덩실 정신을 잃고 쓰러질 때까지 이 밤 산신의 이빨 아래 나무아미타불 나무아미타불 무꾸리를 해보자 네 목숨이 곤히 붙어있을지 무꾸리를 해보자 미천한 명줄이 언제고 이어질지 나무아미타불 나무아미타불 나무 사이에는 웅신님이 연못 바닥에는 수살귀에 아수라발발타 벽공너머에는 불사조가 나그네 뒤에는 도깨비가 아수라발발타 교교하다 휘영청 만월이로세 얼쑤 수군대는 영산에 호랑이님 행차하옵신다 얼씨구 좋다 어절씨구 좋다 그래 어디 한 번 어깨춤을 덩실 더덩실 하찮은 네 놈 재주를 보자꾸나 이곳이 너의 무덤이로다 얼씨구 좋다 어절씨구 좋다 우리 모두 함께 어깨춤을 덩실 더덩실 얼씨구씨구 들어간다 절씨구씨구 들어간다 작년에 왔던 각설이가 혼령이 되어 또 왔네 눈을 뜨면 사라질 곡두여 이 밤 산군의 길 위에서 너를 데려가겠노라,"52,976",2021,Ahn Ye Eun,CHANGGWI,E Major,12B,105,3:23,45,51,43.0,16,57.0,0.0,7.0,9.0,-6 dB,2021.0,0
109,적재 나도 모르는 사이에,나도 모르는 사이에,적재,"록/메탈, 국내드라마",괜한 걱정 하고 있는 나 그 모습을 보며 웃어주는 너야 선선하게 불어오는 저녁 구름 한 점 없이 노을이 날 반기네 너는 그저 가만있어도 보고 있음 미소가 지어져 두 발을 맞춰 걸을 때면 참 이상해 그렇게 우리는 가까워져 가 나도 모르는 사이에 내 마음에 들어와 밤이면 생각이 나고 아침이면 너를 기다려 가로등 불빛 아래 너와 발을 맞춰 걸어보고 내 맘은 오늘도 너와 함께 서로 몰래 바라보다가 눈을 맞출 때면 그냥 웃고 말아 설렘에 서툰 나에게 과분하지만 널좋아하나봐 그렇게됐나봐 나도 모르는 사이에 내 마음에 들어와 밤이면 생각이 나고 아침이면 너를 기다려 가로등 불빛 아래 너와 발을 맞춰 걸어보고 내 맘은 오늘도 너와 함께 따스히 지는 노을 천천히 바라보다 더할 나위 없어 우리는 추억을 만들고 그 속에 마음을 담아 너와 잡은 두 손 꿈이 아니기를 나도 모르는 사이에 내 마음에 들어와 밤이면 생각이 나고 아침이면 너를 기다려 가로등 불빛 아래 너와 발을 맞춰 걸어보고 그렇게 오늘도 너와 함께,"47,287",2021,Jukjae,Fall In Love,B Major,1B,67,4:00,51,46,55.0,38,67.0,0.0,11.0,3.0,-8 dB,2021.0,0
